year,dewp,temp,pres,iws,is,ir,month_sin,month_cos,hour_sin,hour_cos,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,pm2_5
2013,22,25.0,997.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,1,0,0,0,156.0
2013,22,24.0,996.0,1.79,0,1,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,1,0,104.0
2013,22,24.0,996.0,3.58,0,2,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,95.0
2013,22,24.0,996.0,5.37,0,3,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,1,0,69.0
2013,23,24.0,995.0,3.13,0,4,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,1,0,0,0,50.0
2013,21,23.0,994.0,4.92,0,5,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,1,0,0,41.0
2013,20,21.0,995.0,10.73,0,6,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,1,0,0,32.0
2013,19,21.0,995.0,16.54,0,7,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,1,0,0,19.0
2013,19,21.0,994.0,19.67,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,1,0,0,18.0
2013,19,21.0,994.0,23.69,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1,0,0,14.0
2013,18,20.0,994.0,25.48,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,1,0,0,11.0
2013,19,22.0,994.0,28.61,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,1,0,0,13.0
2013,19,24.0,995.0,32.63,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,1,0,0,18.0
2013,19,27.0,996.0,34.42,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,1,0,0,15.0
2013,19,28.0,996.0,37.55,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0,1,0,0,15.0
2013,17,29.0,996.0,43.36,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,1,0,0,16.0
2013,17,31.0,996.0,48.28,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0,1,0,0,11.0
2013,15,32.0,996.0,55.43,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,1,0,0,13.0
2013,15,34.0,996.0,62.58,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,1,0,0,15.0
2013,15,34.0,995.0,69.73,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,1,0,0,9.0
2013,15,35.0,995.0,75.54,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,1,0,0,13.0
2013,15,36.0,994.0,81.35,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,1,0,0,14.0
2013,14,35.0,994.0,88.5,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,1,0,0,13.0
2013,14,35.0,994.0,5.81,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,0,1,0,18.0
2013,16,34.0,994.0,9.83,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,1,0,19.0
2013,17,33.0,994.0,15.64,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,1,0,24.0
2013,18,32.0,995.0,21.45,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,27.0
2013,18,31.0,995.0,27.26,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,1,0,23.0
2013,18,30.0,995.0,32.18,0,0,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,1,0,25.0
2013,19,29.0,995.0,35.31,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,1,0,24.0
2013,18,29.0,995.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,1,0,0,31.0
2013,20,25.0,995.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,0,1,30.0
2013,20,23.0,995.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,1,0,0,0,29.0
2013,20,22.0,995.0,2.68,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,0,0,0,37.0
2013,20,22.0,996.0,3.57,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,1,0,0,0,43.0
2013,21,24.0,996.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,1,0,0,50.0
2013,21,27.0,996.0,3.58,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,1,0,0,56.0
2013,21,29.0,997.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,1,0,0,0,44.0
2013,19,31.0,997.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0,1,0,0,31.0
2013,18,32.0,996.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,1,0,0,0,30.0
2013,19,33.0,996.0,8.04,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,1,0,0,0,14.0
2013,16,35.0,995.0,5.81,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,1,0,0,16.0
2013,16,36.0,995.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,1,0,0,25.0
2013,14,36.0,995.0,13.86,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,1,0,0,26.0
2013,15,36.0,994.0,17.88,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,1,0,0,24.0
2013,17,35.0,994.0,21.9,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,1,0,0,23.0
2013,14,35.0,994.0,25.92,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,1,0,0,14.0
2013,15,35.0,994.0,29.94,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,0,0,17.0
2013,17,33.0,994.0,31.73,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,1,0,0,20.0
2013,20,29.0,994.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,0,1,31.0
2013,20,28.0,995.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,1,0,0,30.0
2013,20,31.0,995.0,4.92,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,1,0,0,47.0
2013,21,27.0,995.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,0,1,51.0
2013,19,29.0,995.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,1,0,0,45.0
2013,19,27.0,995.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,1,0,0,0,69.0
2013,18,25.0,994.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,1,0,0,49.0
2013,19,23.0,994.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,1,0,0,27.0
2013,20,24.0,994.0,5.81,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1,0,0,27.0
2013,20,23.0,994.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,1,0,0,35.0
2013,20,23.0,994.0,12.07,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,1,0,0,33.0
2013,19,26.0,994.0,15.2,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,1,0,0,19.0
2013,19,29.0,994.0,19.22,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,1,0,0,24.0
2013,19,29.0,994.0,25.03,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0,1,0,0,21.0
2013,17,31.0,994.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,1,0,0,0,18.0
2013,20,33.0,994.0,7.15,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,1,0,0,0,19.0
2013,18,34.0,994.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,1,0,0,26.0
2013,18,36.0,993.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,0,0,1,17.0
2013,16,36.0,992.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,1,0,0,0,14.0
2013,15,36.0,991.0,3.58,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,1,0,0,0,13.0
2013,14,36.0,991.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,1,0,0,17.0
2013,14,31.0,994.0,13.86,0,1,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,1,0,0,25.0
2013,19,25.0,995.0,17.88,0,2,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,0,0,45.0
2013,20,25.0,993.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,1,0,0,0,29.0
2013,19,24.0,995.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,1,0,0,30.0
2013,19,24.0,996.0,7.15,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,1,0,0,24.0
2013,18,24.0,996.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,1,0,0,0,28.0
2013,18,23.0,997.0,0.45,0,0,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,0,1,38.0
2013,18,23.0,997.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,1,0,0,32.0
2013,18,22.0,996.0,4.92,0,0,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,1,0,0,25.0
2013,18,23.0,996.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,1,0,0,18.0
2013,18,21.0,996.0,12.07,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,1,0,0,21.0
2013,18,21.0,996.0,16.09,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1,0,0,24.0
2013,18,22.0,997.0,20.11,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,1,0,0,19.0
2013,18,24.0,997.0,21.9,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,1,0,0,25.0
2013,19,26.0,998.0,23.69,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,1,0,0,26.0
2013,19,28.0,998.0,27.71,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,1,0,0,23.0
2013,20,30.0,999.0,30.84,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0,1,0,0,24.0
2013,19,32.0,999.0,33.97,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,1,0,0,25.0
2013,14,32.0,998.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,1,0,0,0,17.0
2013,16,34.0,998.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,0,1,9.0
2013,14,35.0,998.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,1,0,0,12.0
2013,15,35.0,997.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,1,0,0,0,14.0
2013,16,35.0,997.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,0,1,0,22.0
2013,15,35.0,997.0,6.26,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,0,1,0,20.0
2013,15,35.0,997.0,8.05,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,0,1,0,19.0
2013,16,34.0,997.0,11.18,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,0,1,0,24.0
2013,16,32.0,998.0,15.2,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,1,0,24.0
2013,16,30.0,998.0,16.99,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,1,0,25.0
2013,16,29.0,999.0,18.78,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,30.0
2013,16,30.0,1000.0,21.91,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,1,0,35.0
2013,16,30.0,1000.0,25.04,0,0,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,1,0,35.0
2013,17,30.0,1000.0,28.17,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,1,0,39.0
2013,20,26.0,1000.0,31.3,0,0,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,0,1,0,38.0
2013,20,25.0,1000.0,33.09,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,1,0,32.0
2013,20,24.0,1000.0,34.88,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,0,1,0,37.0
2013,20,24.0,1000.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,0,0,1,60.0
2013,21,24.0,1001.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,0,1,0,66.0
2013,21,25.0,1001.0,3.58,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,0,1,0,74.0
2013,22,26.0,1002.0,5.37,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,0,1,0,93.0
2013,22,28.0,1002.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,0,0,1,117.0
2013,22,29.0,1002.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0,0,1,0,119.0
2013,22,31.0,1002.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,0,0,1,112.0
2013,21,32.0,1001.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0,0,1,0,57.0
2013,16,34.0,1001.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,1,0,48.0
2013,17,35.0,1000.0,13.86,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,0,1,0,44.0
2013,16,35.0,1000.0,18.78,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,1,0,42.0
2013,17,34.0,999.0,23.7,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,0,1,0,43.0
2013,18,35.0,999.0,28.62,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,0,1,0,45.0
2013,18,34.0,998.0,33.54,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,0,1,0,45.0
2013,19,33.0,999.0,37.56,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,0,1,0,64.0
2013,19,33.0,999.0,41.58,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,1,0,60.0
2013,19,31.0,1000.0,46.5,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,1,0,65.0
2013,19,30.0,1001.0,51.42,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,64.0
2013,19,29.0,1001.0,55.44,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,1,0,77.0
2013,18,24.0,1002.0,4.92,0,1,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,1,0,0,26.0
2013,19,24.0,1002.0,4.92,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,0,1,0,35.0
2013,20,22.0,1001.0,5.81,0,3,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,1,0,0,37.0
2013,21,23.0,1002.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,1,0,0,47.0
2013,21,23.0,1000.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,0,0,1,42.0
2013,20,22.0,1000.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,0,0,0,38.0
2013,20,22.0,1000.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,0,0,1,49.0
2013,21,23.0,1000.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,0,1,0,60.0
2013,21,24.0,1001.0,0.45,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,0,0,1,51.0
2013,22,26.0,1002.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,1,0,0,53.0
2013,22,26.0,1002.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,1,0,0,0,56.0
2013,23,28.0,1001.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,0,0,1,66.0
2013,23,29.0,1001.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0,0,1,0,72.0
2013,22,29.0,1001.0,7.15,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,1,0,66.0
2013,21,30.0,1000.0,10.28,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,0,1,0,65.0
2013,23,31.0,1000.0,13.41,0,0,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,1,0,75.0
2013,23,32.0,998.0,17.43,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,0,1,0,97.0
2013,23,32.0,998.0,21.45,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,0,1,0,100.0
2013,23,32.0,998.0,25.47,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,0,1,0,120.0
2013,24,31.0,998.0,29.49,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,0,1,0,129.0
2013,24,31.0,998.0,31.28,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,1,0,130.0
2013,25,30.0,999.0,32.17,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,1,0,142.0
2013,25,29.0,999.0,33.06,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,147.0
2013,25,29.0,999.0,34.85,0,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,1,0,164.0
2013,25,29.0,999.0,37.98,0,1,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,1,0,195.0
2013,22,24.0,1001.0,5.81,0,2,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,1,0,0,216.0
2013,22,24.0,1001.0,1.79,0,3,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,0,1,0,70.0
2013,22,23.0,1001.0,0.89,0,4,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,0,1,79.0
2013,22,23.0,1001.0,1.78,0,5,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,0,0,0,1,64.0
2013,22,23.0,1001.0,1.79,0,6,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,0,1,0,61.0
2013,22,23.0,1002.0,0.89,0,7,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,0,0,1,56.0
2013,22,23.0,1001.0,1.78,0,0,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,0,0,1,69.0
2013,23,24.0,1002.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,0,1,0,71.0
2013,23,24.0,1003.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0,0,0,1,73.0
2013,23,25.0,1003.0,1.79,0,1,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,1,0,0,0,79.0
2013,23,25.0,1003.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,1,0,0,80.0
2013,23,25.0,1003.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0,0,1,0,79.0
2013,23,26.0,1003.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,0,1,80.0
2013,23,27.0,1002.0,1.78,0,0,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,0,0,0,1,80.0
2013,23,27.0,1002.0,1.79,0,1,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,0,1,0,85.0
2013,23,27.0,1002.0,4.92,0,0,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0,0,1,0,86.0
2013,23,27.0,1001.0,8.05,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,0,1,0,80.0
2013,23,27.0,1001.0,9.84,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,0,1,0,91.0
2013,23,27.0,1001.0,12.97,0,0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,0,1,0,104.0
2013,23,26.0,1001.0,16.1,0,0,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,1,0,111.0
2013,23,26.0,1002.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,0,1,129.0
2013,23,25.0,1003.0,0.89,0,1,-0.4999999999999998,-0.8660254037844388,-0.7071067811865477,0.7071067811865474,0,0,1,0,133.0
2013,23,25.0,1003.0,0.89,0,2,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0,0,0,1,140.0
2013,24,25.0,1003.0,0.89,0,0,-0.4999999999999998,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,0,0,1,0,141.0
2013,24,25.0,1003.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0,1,0,0,150.0
2013,24,25.0,1003.0,0.89,0,1,-0.4999999999999998,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0,0,0,1,152.0
2013,24,25.0,1002.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1,0,0,0,164.0
2013,24,25.0,1002.0,3.58,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865475,0.7071067811865476,1,0,0,0,160.0
2013,24,25.0,1002.0,0.89,0,1,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1,0,0,143.0
2013,23,25.0,1003.0,2.68,0,2,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0,1,0,0,139.0
2013,23,24.0,1003.0,0.89,0,3,-0.4999999999999998,-0.8660254037844388,1.0,6.123233995736766e-17,0,0,0,1,135.0
2013,24,25.0,1003.0,1.34,0,4,-0.4999999999999998,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,0,0,0,1,140.0
2013,23,25.0,1003.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,1,0,0,0,145.0
2013,23,25.0,1002.0,6.26,0,0,-0.4999999999999998,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,1,0,0,0,124.0
2013,23,26.0,1002.0,3.13,0,0,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,1,0,0,57.0
2013,23,26.0,1003.0,6.26,0,0,-0.4999999999999998,-0.8660254037844388,0.258819045102521,-0.9659258262890682,0,1,0,0,59.0
2013,23,25.0,1003.0,1.79,0,1,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,1,0,0,0,63.0
2013,22,24.0,1004.0,2.68,0,2,-0.4999999999999998,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,1,0,0,0,59.0
2013,23,24.0,1003.0,1.79,0,3,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,0,1,0,0,50.0
2013,21,23.0,1003.0,1.79,0,4,-0.4999999999999998,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,1,0,0,0,46.0
2013,22,23.0,1003.0,0.89,0,5,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0,0,0,1,35.0
2013,22,24.0,1003.0,1.78,0,6,-0.4999999999999998,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0,0,0,1,34.0
2013,22,24.0,1003.0,0.89,0,7,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1,0,0,0,32.0
2013,22,24.0,1003.0,0.89,0,8,-0.4999999999999998,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0,0,0,1,32.0
2013,22,23.0,1003.0,1.78,0,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0,0,0,1,40.0
